"Empresa";"Data";"Tipo Movimento";"Qtde Requisições";"Total Desconto";"Total Venda";
"2006";"24/01/2015 (Sábado)";"Saída para Oficina";"0001";"0,00";"54,90";
"2006";"24/01/2015 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"72,21";
"2006";"26/01/2015 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"54,90";
"2006";"26/01/2015 (Segunda-feira)";"Saída por Venda Balcão";"0003";"2,04";"117,80";
"2006";"27/01/2015 (Terça-feira)";"Saída para Oficina";"0001";"9,38";"122,39";
"2006";"28/01/2015 (Quarta-feira)";"Saída para Oficina";"0002";"1,93";"205,00";
"2006";"28/01/2015 (Quarta-feira)";"Saída por Venda Balcão";"0005";"72,18";"217,20";
"2006";"29/01/2015 (Quinta-feira)";"Saída para Oficina";"0002";"36,66";"180,60";
"2006";"29/01/2015 (Quinta-feira)";"Saída por Venda Balcão";"0007";"69,18";"963,34";
"2006";"30/01/2015 (Sexta-feira)";"Saída para Oficina";"0006";"626,54";"4.155,29";
"2006";"30/01/2015 (Sexta-feira)";"Saída por Venda Balcão";"0007";"90,62";"994,40";
"2006";"31/01/2015 (Sábado)";"Saída por Venda Balcão";"0004";"46,13";"235,00";
"2006";"02/02/2015 (Segunda-feira)";"Saída para Oficina";"0001";"90,23";"263,72";
"2006";"02/02/2015 (Segunda-feira)";"Saída por Venda Balcão";"0001";"29,62";"80,00";
"2006";"03/02/2015 (Terça-feira)";"Saída para Oficina";"0001";"6,55";"109,90";
"2006";"03/02/2015 (Terça-feira)";"Saída por Venda Balcão";"0003";"50,00";"59,50";
"2006";"04/02/2015 (Quarta-feira)";"Saída por Venda Balcão";"0009";"378,32";"1.934,78";
"2006";"05/02/2015 (Quinta-feira)";"Saída por Venda Balcão";"0003";"41,16";"179,00";
"2006";"06/02/2015 (Sexta-feira)";"Entrada por Garantia";"0004";"0,00";"62,98";
"2006";"06/02/2015 (Sexta-feira)";"Saída para Oficina";"0002";"14,13";"97,39";
"2006";"06/02/2015 (Sexta-feira)";"Saída por Simples Remessa";"0002";"0,00";"32,48";
"2006";"06/02/2015 (Sexta-feira)";"Saída por Venda Balcão";"0002";"7,20";"63,00";
"2006";"06/02/2015 (Sexta-feira)";"Saída Simples Remessa para Garantia";"0005";"0,00";"164,00";
"2006";"07/02/2015 (Sábado)";"Saída por Venda Balcão";"0003";"0,00";"297,90";
"2006";"09/02/2015 (Segunda-feira)";"Saída para Oficina";"0004";"75,54";"514,30";
"2006";"09/02/2015 (Segunda-feira)";"Saída por Venda Balcão";"0011";"128,36";"975,56";
"2006";"10/02/2015 (Terça-feira)";"Saída para Oficina";"0002";"46,46";"502,58";
"2006";"10/02/2015 (Terça-feira)";"Saída por Venda Balcão";"0006";"27,82";"293,89";
"2006";"11/02/2015 (Quarta-feira)";"Saída para Oficina";"0002";"59,51";"354,80";
"2006";"11/02/2015 (Quarta-feira)";"Saída por Venda Balcão";"0008";"137,66";"1.197,25";
"2006";"12/02/2015 (Quinta-feira)";"Saída para Oficina";"0001";"146,98";"264,90";
"2006";"12/02/2015 (Quinta-feira)";"Saída por Venda Balcão";"0008";"79,21";"1.081,61";
"2006";"13/02/2015 (Sexta-feira)";"Saída por Venda Balcão";"0008";"35,15";"562,50";
"2006";"14/02/2015 (Sábado)";"Saída para Oficina";"0002";"10,00";"169,70";
"2006";"14/02/2015 (Sábado)";"Saída por Venda Balcão";"0003";"59,10";"336,10";
"2006";"18/02/2015 (Quarta-feira)";"Saída por Venda Balcão";"0003";"5,55";"127,00";
"2006";"19/02/2015 (Quinta-feira)";"Saída para Oficina";"0003";"88,53";"583,44";
"2006";"19/02/2015 (Quinta-feira)";"Saída por Devolução de Compra";"0001";"0,00";"2,40";
"2006";"19/02/2015 (Quinta-feira)";"Saída por Venda Balcão";"0006";"85,06";"690,00";
"2006";"20/02/2015 (Sexta-feira)";"Saída para Oficina";"0001";"28,93";"179,90";
"2006";"20/02/2015 (Sexta-feira)";"Saída por Venda Balcão";"0008";"159,32";"872,70";
"2006";"21/02/2015 (Sábado)";"Saída para Oficina";"0002";"0,00";"168,56";
"2006";"21/02/2015 (Sábado)";"Saída por Venda Balcão";"0003";"56,88";"190,90";
"2006";"23/02/2015 (Segunda-feira)";"Entrada por Garantia";"0001";"0,00";"4,14";
"2006";"23/02/2015 (Segunda-feira)";"Saída para Oficina";"0002";"15,43";"169,90";
"2006";"23/02/2015 (Segunda-feira)";"Saída por Venda Balcão";"0005";"23,63";"268,80";
"2006";"23/02/2015 (Segunda-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"4,14";
"2006";"24/02/2015 (Terça-feira)";"Saída para Oficina";"0003";"11,98";"155,40";
"2006";"24/02/2015 (Terça-feira)";"Saída por Venda Balcão";"0005";"31,16";"252,80";
"2006";"25/02/2015 (Quarta-feira)";"Saída por Venda Balcão";"0002";"85,00";"215,00";
"2006";"26/02/2015 (Quinta-feira)";"Saída para Oficina";"0002";"21,13";"312,39";
"2006";"26/02/2015 (Quinta-feira)";"Saída por Venda Balcão";"0004";"30,63";"257,90";
"2006";"27/02/2015 (Sexta-feira)";"Saída para Oficina";"0004";"233,40";"1.135,73";
"2006";"27/02/2015 (Sexta-feira)";"Saída por Venda Balcão";"0003";"6,23";"79,80";
"2006";"28/02/2015 (Sábado)";"Saída por Venda Balcão";"0001";"32,28";"45,00";
"2006";"02/03/2015 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"254,78";
"2006";"02/03/2015 (Segunda-feira)";"Saída por Venda Balcão";"0003";"60,40";"270,90";
"2006";"03/03/2015 (Terça-feira)";"Saída para Oficina";"0004";"17,77";"307,07";
"2006";"03/03/2015 (Terça-feira)";"Saída por Venda Balcão";"0007";"71,95";"613,90";
"2006";"04/03/2015 (Quarta-feira)";"Entrada por Garantia";"0001";"0,00";"11,99";
"2006";"04/03/2015 (Quarta-feira)";"Saída para Oficina";"0002";"0,00";"177,29";
"2006";"04/03/2015 (Quarta-feira)";"Saída por Devolução de Compra";"0001";"0,00";"2,40";
"2006";"04/03/2015 (Quarta-feira)";"Saída por Venda Balcão";"0005";"86,96";"684,90";
"2006";"04/03/2015 (Quarta-feira)";"Saída Simples Remessa para Garantia";"0001";"0,00";"11,99";
"2006";"05/03/2015 (Quinta-feira)";"Saída para Oficina";"0002";"67,87";"872,70";
"2006";"05/03/2015 (Quinta-feira)";"Saída por Venda Balcão";"0004";"72,47";"243,60";
"2006";"06/03/2015 (Sexta-feira)";"Saída para Oficina";"0001";"49,90";"340,00";
"2006";"06/03/2015 (Sexta-feira)";"Saída por Venda Balcão";"0007";"98,23";"615,55";
"2006";"07/03/2015 (Sábado)";"Saída para Oficina";"0003";"84,94";"438,78";
"2006";"07/03/2015 (Sábado)";"Saída por Venda Balcão";"0002";"2,44";"118,00";
"2006";"09/03/2015 (Segunda-feira)";"Saída para Oficina";"0001";"0,38";"90,00";
"2006";"09/03/2015 (Segunda-feira)";"Saída por Venda Balcão";"0003";"26,28";"122,90";
"2006";"10/03/2015 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"15,90";
"2006";"10/03/2015 (Terça-feira)";"Saída por Venda Balcão";"0004";"40,10";"162,15";
"2006";"11/03/2015 (Quarta-feira)";"Saída por Venda Balcão";"0003";"10,00";"389,00";
"2006";"12/03/2015 (Quinta-feira)";"Saída para Oficina";"0002";"2,98";"100,90";
"2006";"12/03/2015 (Quinta-feira)";"Saída por Venda Balcão";"0004";"96,28";"350,00";
"2006";"13/03/2015 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"61,89";
"2006";"13/03/2015 (Sexta-feira)";"Saída por Venda Balcão";"0005";"63,00";"452,00";
"2006";"14/03/2015 (Sábado)";"Saída para Oficina";"0003";"13,88";"166,47";
"2006";"14/03/2015 (Sábado)";"Saída por Venda Balcão";"0005";"27,07";"226,90";
"2006";"16/03/2015 (Segunda-feira)";"Saída para Oficina";"0001";"20,46";"135,00";
"2006";"16/03/2015 (Segunda-feira)";"Saída por Venda Balcão";"0005";"7,52";"164,40";
"2006";"17/03/2015 (Terça-feira)";"Saída por Venda Balcão";"0001";"6,38";"207,11";
"2006";"18/03/2015 (Quarta-feira)";"Saída para Oficina";"0003";"66,93";"440,80";
"2006";"18/03/2015 (Quarta-feira)";"Saída por Venda Balcão";"0004";"60,01";"400,00";
"2006";"19/03/2015 (Quinta-feira)";"Saída para Oficina";"0003";"26,08";"297,39";
"2006";"19/03/2015 (Quinta-feira)";"Saída por Venda Balcão";"0004";"104,03";"1.033,88";
"2006";"20/03/2015 (Sexta-feira)";"Saída para Oficina";"0001";"6,82";"87,77";
"2006";"20/03/2015 (Sexta-feira)";"Saída por Venda Balcão";"0011";"124,89";"1.241,66";
"2006";"21/03/2015 (Sábado)";"Saída para Oficina";"0003";"1,78";"190,68";
"2006";"21/03/2015 (Sábado)";"Saída por Venda Balcão";"0002";"0,00";"52,29";
"2006";"23/03/2015 (Segunda-feira)";"Saída para Oficina";"0001";"16,50";"179,00";
"2006";"23/03/2015 (Segunda-feira)";"Saída por Venda Balcão";"0005";"28,76";"382,49";
"2006";"24/03/2015 (Terça-feira)";"Saída para Oficina";"0003";"101,71";"578,64";
"2006";"24/03/2015 (Terça-feira)";"Saída por Venda Balcão";"0004";"12,99";"310,00";
"2006";"25/03/2015 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"54,90";
"2006";"25/03/2015 (Quarta-feira)";"Saída por Venda Balcão";"0005";"26,11";"237,00";
"2006";"26/03/2015 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"96,29";
"2006";"26/03/2015 (Quinta-feira)";"Saída por Venda Balcão";"0004";"1,34";"281,12";
"2006";"27/03/2015 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"102,39";
"2006";"27/03/2015 (Sexta-feira)";"Saída por Venda Balcão";"0005";"30,16";"467,90";
"2006";"28/03/2015 (Sábado)";"Saída para Oficina";"0003";"6,55";"422,19";
"2006";"28/03/2015 (Sábado)";"Saída por Venda Balcão";"0008";"30,20";"396,85";
"2006";"30/03/2015 (Segunda-feira)";"Saída para Oficina";"0001";"33,64";"259,90";
"2006";"30/03/2015 (Segunda-feira)";"Saída por Venda Balcão";"0003";"37,10";"191,80";
"2006";"31/03/2015 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"100,00";
"2006";"31/03/2015 (Terça-feira)";"Saída por Venda Balcão";"0002";"7,10";"123,00";
"2006";"01/04/2015 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"54,90";
"2006";"01/04/2015 (Quarta-feira)";"Saída por Venda Balcão";"0004";"77,65";"171,90";
"2006";"02/04/2015 (Quinta-feira)";"Saída por Venda Balcão";"0005";"95,90";"358,30";
"2006";"06/04/2015 (Segunda-feira)";"Saída para Oficina";"0002";"71,24";"708,29";
"2006";"06/04/2015 (Segunda-feira)";"Saída por Venda Balcão";"0006";"83,55";"889,90";
"2006";"07/04/2015 (Terça-feira)";"Saída por Venda Balcão";"0007";"89,17";"418,69";
"2006";"08/04/2015 (Quarta-feira)";"Saída para Oficina";"0003";"11,90";"242,80";
"2006";"08/04/2015 (Quarta-feira)";"Saída por Venda Balcão";"0006";"27,68";"246,09";
"2006";"09/04/2015 (Quinta-feira)";"Saída para Oficina";"0003";"76,58";"332,19";
"2006";"09/04/2015 (Quinta-feira)";"Saída por Venda Balcão";"0005";"30,75";"245,79";
"2006";"10/04/2015 (Sexta-feira)";"Saída para Oficina";"0003";"5,39";"204,29";
"2006";"10/04/2015 (Sexta-feira)";"Saída por Venda Balcão";"0002";"23,50";"413,00";
"2006";"11/04/2015 (Sábado)";"Saída por Venda Balcão";"0002";"33,53";"149,90";
"2006";"13/04/2015 (Segunda-feira)";"Saída por Devolução de Compra";"0001";"0,00";"82,35";
"2006";"13/04/2015 (Segunda-feira)";"Saída por Venda Balcão";"0003";"5,65";"78,90";
"2006";"14/04/2015 (Terça-feira)";"Saída para Oficina";"0002";"9,49";"140,80";
"2006";"14/04/2015 (Terça-feira)";"Saída por Venda Balcão";"0002";"93,02";"327,70";
"2006";"15/04/2015 (Quarta-feira)";"Saída para Oficina";"0002";"21,22";"295,80";
"2006";"15/04/2015 (Quarta-feira)";"Saída por Venda Balcão";"0006";"49,79";"418,50";
"2006";"16/04/2015 (Quinta-feira)";"Saída por Venda Balcão";"0001";"6,38";"110,00";
"2006";"17/04/2015 (Sexta-feira)";"Saída para Oficina";"0002";"6,38";"227,15";
"2006";"17/04/2015 (Sexta-feira)";"Saída por Venda Balcão";"0004";"57,64";"1.060,80";
"2006";"18/04/2015 (Sábado)";"Saída por Venda Balcão";"0001";"7,96";"50,00";
"2006";"20/04/2015 (Segunda-feira)";"Saída para Oficina";"0001";"18,83";"320,90";
"2006";"20/04/2015 (Segunda-feira)";"Saída por Venda Balcão";"0006";"42,99";"593,50";
"2006";"21/04/2015 (Terça-feira)";"Saída por Venda Balcão";"0001";"50,00";"435,00";
"2006";"22/04/2015 (Quarta-feira)";"Saída para Oficina";"0001";"0,70";"13,30";
"2006";"22/04/2015 (Quarta-feira)";"Saída por Venda Balcão";"0002";"23,49";"170,00";
"2006";"23/04/2015 (Quinta-feira)";"Saída por Venda Balcão";"0005";"24,33";"281,20";
"2006";"24/04/2015 (Sexta-feira)";"Saída para Oficina";"0003";"0,00";"183,29";
"2006";"24/04/2015 (Sexta-feira)";"Saída por Venda Balcão";"0001";"8,50";"185,00";
"2006";"25/04/2015 (Sábado)";"Saída para Oficina";"0002";"0,16";"120,79";
"2006";"25/04/2015 (Sábado)";"Saída por Venda Balcão";"0006";"30,03";"365,40";
"2006";"27/04/2015 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"54,90";
"2006";"27/04/2015 (Segunda-feira)";"Saída por Venda Balcão";"0007";"28,46";"661,77";
"2006";"28/04/2015 (Terça-feira)";"Saída para Oficina";"0005";"40,25";"287,83";
"2006";"28/04/2015 (Terça-feira)";"Saída por Venda Balcão";"0006";"41,75";"619,90";
"2006";"29/04/2015 (Quarta-feira)";"Saída por Venda Balcão";"0001";"0,00";"24,90";
"2006";"30/04/2015 (Quinta-feira)";"Saída para Oficina";"0005";"117,57";"1.033,83";
"2006";"30/04/2015 (Quinta-feira)";"Saída por Venda Balcão";"0008";"35,38";"583,00";
"2006";"04/05/2015 (Segunda-feira)";"Saída para Oficina";"0003";"0,00";"256,06";
"2006";"04/05/2015 (Segunda-feira)";"Saída por Venda Balcão";"0002";"39,78";"157,10";
"2006";"05/05/2015 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"57,39";
"2006";"05/05/2015 (Terça-feira)";"Saída por Venda Balcão";"0004";"93,24";"594,90";
"2006";"06/05/2015 (Quarta-feira)";"Saída para Oficina";"0001";"40,75";"315,34";
"2006";"06/05/2015 (Quarta-feira)";"Saída por Venda Balcão";"0008";"78,06";"1.273,65";
"2006";"07/05/2015 (Quinta-feira)";"Saída para Oficina";"0003";"8,45";"171,39";
"2006";"07/05/2015 (Quinta-feira)";"Saída por Venda Balcão";"0003";"15,73";"290,00";
"2006";"08/05/2015 (Sexta-feira)";"Saída para Oficina";"0002";"24,19";"244,90";
"2006";"08/05/2015 (Sexta-feira)";"Saída por Venda Balcão";"0002";"10,00";"77,27";
"2006";"09/05/2015 (Sábado)";"Saída por Venda Balcão";"0004";"65,19";"249,50";
"2006";"11/05/2015 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"57,39";
"2006";"11/05/2015 (Segunda-feira)";"Saída por Venda Balcão";"0001";"0,00";"95,00";
"2006";"12/05/2015 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"56,15";
"2006";"12/05/2015 (Terça-feira)";"Saída por Venda Balcão";"0002";"6,80";"49,50";
"2006";"13/05/2015 (Quarta-feira)";"Saída por Venda Balcão";"0007";"102,61";"647,90";
"2006";"14/05/2015 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"99,90";
"2006";"14/05/2015 (Quinta-feira)";"Saída por Venda Balcão";"0002";"1,22";"68,00";
"2006";"15/05/2015 (Sexta-feira)";"Saída por Venda Balcão";"0003";"6,09";"86,00";
"2006";"16/05/2015 (Sábado)";"Saída para Oficina";"0002";"0,00";"135,45";
"2006";"16/05/2015 (Sábado)";"Saída por Venda Balcão";"0002";"16,04";"164,90";
"2006";"18/05/2015 (Segunda-feira)";"Saída para Oficina";"0001";"2,61";"62,59";
"2006";"18/05/2015 (Segunda-feira)";"Saída por Venda Balcão";"0008";"25,28";"283,13";
"2006";"19/05/2015 (Terça-feira)";"Saída para Oficina";"0004";"10,00";"343,88";
"2006";"19/05/2015 (Terça-feira)";"Saída por Venda Balcão";"0008";"157,91";"913,85";
"2006";"20/05/2015 (Quarta-feira)";"Saída por Venda Balcão";"0006";"79,81";"346,90";
"2006";"21/05/2015 (Quinta-feira)";"Saída para Oficina";"0003";"8,35";"347,80";
"2006";"21/05/2015 (Quinta-feira)";"Saída por Venda Balcão";"0003";"18,50";"145,00";
"2006";"22/05/2015 (Sexta-feira)";"Saída para Oficina";"0002";"22,16";"124,90";
"2006";"22/05/2015 (Sexta-feira)";"Saída por Venda Balcão";"0012";"361,75";"1.004,55";
"2006";"23/05/2015 (Sábado)";"Saída para Oficina";"0002";"42,14";"460,69";
"2006";"23/05/2015 (Sábado)";"Saída por Venda Balcão";"0003";"30,91";"193,00";
"2006";"25/05/2015 (Segunda-feira)";"Saída para Garantia";"0002";"0,00";"908,88";
"2006";"25/05/2015 (Segunda-feira)";"Saída para Oficina";"0002";"48,76";"420,39";
"2006";"25/05/2015 (Segunda-feira)";"Saída por Venda Balcão";"0005";"64,11";"312,50";
"2006";"26/05/2015 (Terça-feira)";"Saída por Venda Balcão";"0004";"18,43";"187,50";
"2006";"27/05/2015 (Quarta-feira)";"Saída para Oficina";"0002";"0,00";"114,78";
"2006";"28/05/2015 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"112,29";
"2006";"28/05/2015 (Quinta-feira)";"Saída por Venda Balcão";"0002";"25,90";"110,00";
"2006";"29/05/2015 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"70,80";
"2006";"29/05/2015 (Sexta-feira)";"Saída por Venda Balcão";"0004";"0,00";"118,80";
"2006";"30/05/2015 (Sábado)";"Entrada por Garantia";"0002";"0,00";"26,60";
"2006";"30/05/2015 (Sábado)";"Saída para Oficina";"0002";"17,60";"432,17";
"2006";"30/05/2015 (Sábado)";"Saída por Simples Remessa";"0001";"0,00";"363,30";
"2006";"30/05/2015 (Sábado)";"Saída por Venda Balcão";"0001";"190,00";"625,00";
"2006";"30/05/2015 (Sábado)";"Saída Simples Remessa para Garantia";"0001";"0,00";"21,13";
"2006";"01/06/2015 (Segunda-feira)";"Saída por Simples Remessa";"0001";"349,63";"13,67";
"2006";"01/06/2015 (Segunda-feira)";"Saída por Venda Balcão";"0003";"18,00";"410,00";
"2006";"02/06/2015 (Terça-feira)";"Saída para Oficina";"0001";"18,10";"312,00";
"2006";"02/06/2015 (Terça-feira)";"Saída por Venda Balcão";"0003";"5,90";"64,00";
"2006";"03/06/2015 (Quarta-feira)";"Saída para Oficina";"0002";"41,40";"136,00";
"2006";"03/06/2015 (Quarta-feira)";"Saída por Venda Balcão";"0008";"374,72";"1.964,44";
"2006";"05/06/2015 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"122,90";
"2006";"05/06/2015 (Sexta-feira)";"Saída por Venda Balcão";"0007";"61,97";"502,15";
"2006";"06/06/2015 (Sábado)";"Saída para Oficina";"0002";"0,03";"221,28";
"2006";"06/06/2015 (Sábado)";"Saída por Venda Balcão";"0003";"30,00";"469,88";
"2006";"08/06/2015 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"164,78";
"2006";"08/06/2015 (Segunda-feira)";"Saída por Venda Balcão";"0006";"41,30";"406,39";
"2006";"09/06/2015 (Terça-feira)";"Saída para Oficina";"0001";"287,21";"700,00";
"2006";"09/06/2015 (Terça-feira)";"Saída por Venda Balcão";"0002";"43,54";"145,00";
"2006";"10/06/2015 (Quarta-feira)";"Saída para Oficina";"0002";"0,70";"162,29";
"2006";"10/06/2015 (Quarta-feira)";"Saída por Venda Balcão";"0006";"84,33";"649,68";
"2006";"11/06/2015 (Quinta-feira)";"Saída para Oficina";"0001";"0,70";"57,39";
"2006";"11/06/2015 (Quinta-feira)";"Saída por Venda Balcão";"0001";"10,91";"150,00";
"2006";"12/06/2015 (Sexta-feira)";"Saída para Oficina";"0003";"6,18";"368,44";
"2006";"12/06/2015 (Sexta-feira)";"Saída por Venda Balcão";"0002";"21,96";"258,95";
"2006";"13/06/2015 (Sábado)";"Saída para Oficina";"0001";"4,83";"499,00";
"2006";"13/06/2015 (Sábado)";"Saída por Venda Balcão";"0003";"0,02";"153,00";
"2006";"15/06/2015 (Segunda-feira)";"Saída para Oficina";"0003";"9,36";"177,78";
"2006";"15/06/2015 (Segunda-feira)";"Saída por Venda Balcão";"0001";"0,00";"65,00";
"2006";"16/06/2015 (Terça-feira)";"Saída para Oficina";"0003";"50,78";"465,78";
"2006";"16/06/2015 (Terça-feira)";"Saída por Venda Balcão";"0004";"33,38";"229,10";
"2006";"17/06/2015 (Quarta-feira)";"Saída para Oficina";"0001";"38,23";"267,90";
"2006";"17/06/2015 (Quarta-feira)";"Saída por Venda Balcão";"0002";"1,83";"180,00";
"2006";"18/06/2015 (Quinta-feira)";"Saída por Venda Balcão";"0001";"12,50";"37,50";
"2006";"19/06/2015 (Sexta-feira)";"Saída para Oficina";"0001";"3,68";"92,39";
"2006";"19/06/2015 (Sexta-feira)";"Saída por Venda Balcão";"0003";"4,00";"35,90";
"2006";"20/06/2015 (Sábado)";"Saída para Oficina";"0003";"376,98";"1.021,15";
"2006";"20/06/2015 (Sábado)";"Saída por Venda Balcão";"0004";"25,05";"134,15";
"2006";"22/06/2015 (Segunda-feira)";"Saída para Oficina";"0001";"15,21";"137,84";
"2006";"22/06/2015 (Segunda-feira)";"Saída por Venda Balcão";"0005";"30,94";"235,90";
"2006";"23/06/2015 (Terça-feira)";"Saída para Oficina";"0003";"42,66";"301,29";
"2006";"23/06/2015 (Terça-feira)";"Saída por Venda Balcão";"0003";"1,05";"139,29";
"2006";"25/06/2015 (Quinta-feira)";"Saída para Oficina";"0003";"63,07";"557,74";
"2006";"25/06/2015 (Quinta-feira)";"Saída por Venda Balcão";"0005";"30,86";"206,80";
"2006";"26/06/2015 (Sexta-feira)";"Saída para Oficina";"0001";"1,05";"58,49";
"2006";"26/06/2015 (Sexta-feira)";"Saída por Venda Balcão";"0003";"9,13";"258,49";
"2006";"27/06/2015 (Sábado)";"Saída para Oficina";"0005";"94,87";"727,40";
"2006";"27/06/2015 (Sábado)";"Saída por Venda Balcão";"0008";"221,81";"1.282,00";
"2006";"29/06/2015 (Segunda-feira)";"Saída para Oficina";"0002";"23,05";"273,49";
"2006";"29/06/2015 (Segunda-feira)";"Saída por Venda Balcão";"0007";"37,67";"240,55";
"2006";"30/06/2015 (Terça-feira)";"Saída para Oficina";"0002";"2,10";"139,39";
"2006";"30/06/2015 (Terça-feira)";"Saída por Venda Balcão";"0004";"0,03";"107,00";
"2006";"01/07/2015 (Quarta-feira)";"Saída para Oficina";"0001";"1,05";"108,49";
"2006";"01/07/2015 (Quarta-feira)";"Saída por Venda Balcão";"0008";"128,90";"1.106,57";
"2006";"02/07/2015 (Quinta-feira)";"Saída para Oficina";"0002";"47,80";"335,00";
"2006";"02/07/2015 (Quinta-feira)";"Saída por Venda Balcão";"0001";"2,00";"873,00";
"2006";"03/07/2015 (Sexta-feira)";"Saída por Venda Balcão";"0003";"152,65";"322,80";
"2006";"04/07/2015 (Sábado)";"Saída para Oficina";"0007";"48,00";"1.022,87";
"2006";"04/07/2015 (Sábado)";"Saída por Venda Balcão";"0002";"23,78";"346,50";
